,favorite_count,tweet_id,retweet_count
1570,3035,679854723806179328,1343
1571,958,674664755118911488,270
1572,1489,725458796924002305,671
1573,5354,746542875601690625,2032
1574,5437,751132876104687617,1430
1575,1573,692423280028966913,251
1576,3234,682662431982772225,1172
1577,2873,680115823365742593,989
1578,12633,775842724423557120,2975
1579,5792,747439450712596480,2096
1580,1676,694342028726001664,529
1581,3395,702332542343577600,1689
1582,2695,698907974262222848,675
1583,2672,721001180231503872,662
1584,3641,669625907762618368,1892
1585,3822,737322739594330112,878
1586,11260,798209839306514432,2849
1587,6710,770293558247038976,1646
1588,2829,695051054296211456,853
1589,28001,703041949650034688,13585
1590,2611,703407252292673536,761
1591,7828,703079050210877440,3358
1592,4048,705428427625635840,1833
1593,3101,704054845121142784,998
1594,26579,801167903437357056,6657
1595,21423,847251039262605312,4605
1596,27036,841680585030541313,8387
1597,0,840761248237133825,1901
1598,9492,840632337062862849,1901
1599,4814,710997087345876993,1503
1600,2505,710296729921429505,796
1601,2162,709158332880297985,450
1602,3633,707693576495472641,1080
1603,4625,708026248782585858,2081
1604,6584,674063288070742018,2354
1605,749,672591271085670400,195
1606,109,666049248165822465,40
1607,2936,679148763231985668,1114
1608,875,673709992831262724,287
1609,987,670733412878163972,530
1610,7905,763103485927849985,2502
1611,30321,887101392804085760,5931
1612,1287,671874878652489728,580
1613,1390,671547767500775424,623
1614,1246,675146535592706048,331
1615,1367,672594978741354496,633
1616,2239,685973236358713344,579
1617,572,670408998013820928,233
1618,7478,742534281772302336,3854
1619,918,672898206762672129,440
1620,4087,718234618122661888,1082
1621,2843,710833117892898816,582
1622,8712,799422933579902976,2133
1623,8336,745074613265149952,3835
1624,5132,696886256886657024,1936
1625,1260,676582956622721024,303
1626,293,667832474953625600,63
1627,8410,782598640137187329,2090
1628,258,712309440758808576,25
1629,2542,710269109699739648,1218
1630,2926,707297311098011648,862
1631,7773,714962719905021952,4617
1632,12761,789530877013393408,3770
1633,12111,777684233540206592,3269
1634,5797,769212283578875904,1897
1635,13746,747648653817413632,6370
1636,2216,835246439529840640,79
1637,6135,758740312047005698,1754
1638,803,667443425659232256,597
1639,0,872668790621863937,28
1640,14169,832998151111966721,2429
1641,0,802624713319034886,3269
1642,7506,793180763617361921,2223
1643,5712,739606147276148736,1802
1644,3358,705591895322394625,1243
1645,2407,698342080612007937,1028
1646,4849,695629776980148225,2275
1647,2487,687102708889812993,1075
1648,3554,685315239903100929,1172
1649,2297,680805554198020098,720
1650,1261,672614745925664768,615
1651,383,667728196545200128,153
1652,2304,684200372118904832,1122
1653,22422,781524693396357120,6167
1654,6503,764259802650378240,1673
1655,3620,697463031882764288,1496
1656,2973,690021994562220032,1122
1657,591,669006782128353280,261
1658,1395,672466075045466113,565
1659,6669,804475857670639616,2240
1660,4097,758474966123810816,1088
1661,319,666430724426358785,198
1662,21154,739979191639244800,6418
1663,3908,724983749226668032,1410
1664,4779,710272297844797440,1362
1665,2460,698549713696649216,669
1666,3296,707995814724026368,1210
1667,8537,704364645503647744,3848
1668,15448,706904523814649856,8480
1669,2405,707420581654872064,751
1670,2328,707038192327901184,860
1671,4578,724049859469295616,1910
1672,5589,723179728551723008,2026
1673,5847,716791146589110272,1498
1674,1301,716730379797970944,460
1675,4123,715696743237730304,1393
1676,2690,710844581445812225,743
1677,17459,708810915978854401,7525
1678,4430,724004602748780546,1709
1679,8143,723688335806480385,3218
1680,2551,715220193576927233,709
1681,22655,843235543001513987,6550
1682,3453,714251586676113411,910
1683,2615,707315916783140866,692
1684,5422,704847917308362754,1660
1685,2609,677687604918272002,909
1686,630,670822709593571328,101
1687,2032,670804601705242624,994
1688,431,666055525042405380,249
1689,13553,681694085539872773,4402
1690,3302,685268753634967552,1314
1691,1072,673711475735838725,314
1692,1288,672984142909456390,567
1693,0,799774291445383169,5240
1694,0,778774459159379968,11060
1695,3482,697259378236399616,1078
1696,896,674805413498527744,375
1697,308,667924896115245057,114
1698,29947,887705289381826560,5366
1699,50190,881666595344535552,10628
1700,126,881633300179243008,7
1701,22593,877556246731214848,3812
1702,0,849668094696017920,5295
1703,40748,844704788403113984,11152
1704,2772,709409458133323776,752
1705,1893,708853462201716736,708
1706,3515,706681918348251136,1048
1707,42161,739544079319588864,23264
1708,2290,692158366030913536,862
1709,509,668154635664932864,326
1710,13108,785170936622350336,5415
1711,4051,726887082820554753,1628
1712,3697,709852847387627521,1290
1713,6060,857393404942143489,1708
1714,2751,700864154249383937,664
1715,2080,699775878809702401,659
1716,2368,693262851218264065,545
1717,3389,692535307825213440,1472
1718,1964,692530551048294401,456
1719,2173,687460506001633280,589
1720,2991,679001094530465792,1336
1721,1486,671735591348891648,788
1722,103,666268910803644416,35
1723,2597,693629975228977152,869
1724,6810,780543529827336192,1924
1725,837,669753178989142016,422
1726,116,886267009285017600,4
1727,7217,873213775632977920,1593
1728,0,851953902622658560,10244
1729,2996,688116655151435777,851
1730,768,670679630144274432,302
1731,477,668542336805281792,223
1732,246,667861340749471744,80
1733,36939,883117836046086144,6648
1734,390,666781792255496192,200
1735,670,675706639471788032,103
1736,3493,703769065844768768,1231
1737,5813,687127927494963200,2483
1738,3240,685532292383666176,1248
1739,715,667793409583771648,338
1740,11940,796387464403357696,4653
1741,4631,687312378585812992,2067
1742,1577,670474236058800128,800
1743,6904,670444955656130560,2068
1744,956,671138694582165504,421
1745,26935,877201837425926144,5584
1746,18634,876484053909872640,2394
1747,28866,888917238123831296,4477
1748,188,666691418707132416,47
1749,4931,721503162398597120,2026
1750,4018,712097430750289920,1115
1751,9409,711732680602345472,4456
1752,51,707983188426153984,2
1753,4307,707021089608753152,1485
1754,2885,706265994973601792,995
1755,4095,703611486317502464,1648
1756,7034,704761120771465216,3142
1757,2740,705223444686888960,875
1758,3332,705970349788291072,964
1759,0,845098359547420673,8263
1760,3150,709918798883774466,1157
1761,3136,705475953783398401,1001
1762,1970,704113298707505153,611
1763,3724,703382836347330562,1240
1764,1288,677698403548192770,343
1765,1366,676949632774234114,425
1766,12177,676470639084101634,5005
1767,104,666447344410484738,20
1768,1539,680440374763077632,548
1769,6205,751830394383790080,2146
1770,5101,719991154352222208,1891
1771,2343,828361771580813312,186
1772,0,793614319594401792,3496
1773,10670,793226087023144960,3196
1774,0,790723298204217344,2592
1775,0,786729988674449408,2697
1776,31644,783334639985389568,13059
1777,8074,782747134529531904,1555
1778,411,667073648344346624,125
1779,393,667192066997374976,109
1780,9711,784517518371221505,2826
1781,8809,783085703974514689,2472
1782,5144,718454725339934721,1627
1783,1842,693942351086120961,399
1784,5229,676776431406465024,2162
1785,2897,672256522047614977,1628
1786,864,671528761649688577,269
1787,783,670704688707301377,387
1788,15751,759923798737051648,6249
1789,997,670465786746662913,581
1790,2928,710140971284037632,966
1791,1239,674008982932058114,370
1792,759,673350198937153538,222
1793,1178,672264251789176834,356
1794,651,670069087419133954,255
1795,1583,734559631394082816,429
1796,4219,678446151570427904,1705
1797,1058,672538107540070400,389
1798,1492,668623201287675904,811
1799,10714,675798442703122432,3617
1800,2172,676263575653122048,586
1801,3162,684147889187209216,1628
1802,11810,786363235746385920,3909
1803,1995,699370870310113280,476
1804,192,667177989038297088,55
1805,7299,677547928504967168,3910
1806,3409,682047327939461121,1048
1807,6373,752173152931807232,2024
1808,4851,750383411068534784,1241
1809,2934,716285507865542656,1172
1810,2534,709225125749587968,622
1811,2862,718460005985447936,575
1812,1856,697630435728322560,583
1813,3301,673906403526995968,1714
1814,4940,728760639972315136,1838
1815,9150,778039087836069888,2927
1816,9391,821149554670182400,2225
1817,2809,700167517596164096,811
1818,10922,808838249661788160,3385
1819,1574,709519240576036864,259
1820,17608,795076730285391872,6059
1821,10016,741067306818797568,3354
1822,45989,808344865868283904,23135
1823,5466,742150209887731712,1694
1824,1908,801854953262350336,261
1825,6480,730924654643314689,2144
1826,13853,811627233043480576,3494
1827,8360,801958328846974976,1908
1828,14874,804738756058218496,4305
1829,10498,830097400375152640,3311
1830,0,806242860592926720,13059
1831,34359,762035686371364864,17182
1832,3586,708130923141795840,909
1833,0,796904159865868288,9952
1834,4853,757725642876129280,1338
1835,14803,812372279581671427,4090
1836,2753,702932127499816960,783
1837,5768,810984652412424192,1593
1838,3738,732726085725589504,957
1839,48326,804026241225523202,18088
1840,25569,831939777352105988,6733
1841,21545,827933404142436356,5747
1842,19491,822489057087389700,7083
1843,8549,808733504066486276,2410
1844,12639,797971864723324932,3506
1845,2635,740365076218183684,471
1846,667,670442337873600512,205
1847,925,668988183816871936,494
1848,6382,668237644992782336,2966
1849,339,667090893657276420,129
1850,5407,738537504001953792,1696
1851,2477,690690673629138944,859
1852,4666,719339463458033665,1353
1853,3612,704480331685040129,1147
1854,6805,740995100998766593,3002
1855,2375,689623661272240129,703
1856,2541,687807801670897665,760
1857,4133,683449695444799489,1744
1858,5274,682059653698686977,1844
1859,2819,681320187870711809,822
1860,1589,676496375194980353,571
1861,1017,675006312288268288,241
1862,3565,671882082306625538,1439
1863,0,835536468978302976,1858
1864,2059,696100768806522880,721
1865,753,670797304698376195,247
1866,1388,690649993829576704,305
1867,601,671486386088865792,214
1868,606,670691627984359425,253
1869,165,666428276349472768,83
1870,109,666407126856765440,40
1871,149,666287406224695296,64
1872,9331,738166403467907072,3702
1873,21764,784183165795655680,8990
1874,566,668986018524233728,174
1875,456,669972011175813120,168
1876,1466,688828561667567616,401
1877,6554,675153376133427200,2770
1878,2475,672125275208069120,1198
1879,1016,668248472370458624,504
1880,1424,677334615166730240,317
1881,619,667176164155375616,472
1882,2067,705786532653883392,577
1883,2632,702276748847800320,828
1884,2360,700890391244103680,621
1885,2418,700505138482569216,620
1886,2592,696877980375769088,772
1887,12106,678278586130948096,6563
1888,1363,675517828909424640,487
1889,2822,675015141583413248,1274
1890,1145,674790488185167872,268
1891,893,673317986296586240,277
1892,2233,684880619965411328,895
1893,2945,678774928607469569,999
1894,2001,676146341966438401,714
1895,2024,672997845381865473,756
1896,692,671147085991960577,240
1897,438,668484198282485761,245
1898,14586,667182792070062081,6385
1899,2089,703268521220972544,597
1900,2949,719367763014393856,798
1901,3823,708356463048204288,1455
1902,6575,746369468511756288,1797
1903,0,743835915802583040,2271
1904,2490,708349470027751425,795
1905,9307,741303864243200000,3510
1906,4298,739932936087216128,1173
1907,18815,736392552031657984,8056
1908,8556,732375214819057664,2721
1909,34757,711694788429553666,19727
1910,4089,711652651650457602,990
1911,15060,748220828303695873,8501
1912,7071,747933425676525569,2787
1913,7192,744334592493166593,2326
1914,3664,706538006853918722,1530
1915,13352,709207347839836162,6310
1916,2386,699788877217865730,538
1917,3351,697616773278015490,1096
1918,3030,678675843183484930,1608
1919,5577,748346686624440324,1344
1920,3889,675149409102012420,1788
1921,762,668992363537309700,363
1922,241,669567591774625800,59
1923,5735,773670353721753600,1438
1924,4016,699060279947165696,1962
1925,335,669993076832759809,87
1926,1796,673689733134946305,681
1927,3038,676617503762681856,1054
1928,274,668932921458302977,60
1929,2597,699079609774645248,712
1930,9858,681339448655802368,4410
1931,8890,790698755171364864,2130
1932,3226,749996283729883136,882
1933,236,857214891891077121,19
1934,1733,678969228704284672,499
1935,982,675849018447167488,161
1936,1981,675710890956750848,885
1937,682,668113020489474048,252
1938,2590,692905862751522816,949
1939,0,817502432452313088,3769
1940,0,812747805718642688,7740
1941,6563,812503143955202048,1365
1942,6038,811647686436880384,826
1943,9786,810896069567610880,1993
1944,14107,750719632563142656,5526
1945,3929,747594051852075008,1151
1946,7347,746131877086527488,2397
1947,5150,758467244762497024,2448
1948,6270,751793661361422336,3198
1949,375,667517642048163840,197
1950,17867,675501075957489664,6214
1951,1004,673343217010679808,281
1952,6667,788039637453406209,1482
1953,7244,785872687017132033,2030
1954,6610,785515384317313025,1407
1955,0,768554158521745409,6418
1956,3726,684926975086034944,512
1957,2199,697516214579523584,1228
1958,1663,671511350426865664,760
1959,187,667044094246576128,51
1960,409,668892474547511297,160
1961,4802,676593408224403456,2316
1962,14343,844223788422217728,2371
1963,34127,675354435921575936,18259
1964,885,667544320556335104,540
1965,11517,834931633769889797,1802
1966,2998,680206703334408192,1277
1967,499,667211855547486208,248
1968,3126,674800520222154752,913
1969,459,670755717859713024,119
1970,16752,775085132600442880,5240
1971,3659,680836378243002368,1443
1972,1465,676430933382295552,370
1973,16033,824775126675836928,3897
1974,19739,888554962724278272,3556
1975,22251,886680336477933568,4446
1976,34461,874012996292530176,10475
1977,32650,864873206498414592,8940
1978,18946,859607811541651456,1626
1979,13493,823699002998870016,2666
1980,0,798628517273620480,2198
1981,8390,754120377874386944,2563
1982,5934,752568224206688256,2504
1983,940,671550332464455680,216
1984,1438,671520732782923777,553
1985,1444,670434127938719744,672
1986,8595,813066809284972545,2166
1987,8180,812781120811126785,2128
1988,21571,809220051211603969,6271
1989,36757,870063196459192321,8459
1990,30788,845812042753855489,9422
1991,13888,834086379323871233,2421
1992,18247,832369877331693569,3487
1993,13988,823581115634085888,2928
1994,3480,702321140488925184,1120
1995,2804,700062718104104960,753
1996,3413,696405997980676096,1234
1997,11721,768193404517830656,3901
1998,793,763956972077010945,59
1999,363,831926988323639298,36
2000,0,826615380357632002,4343
2001,6947,806219024703037440,1338
2002,7791,792050063153438720,2007
2003,6971,772581559778025472,1874
2004,8387,750071704093859840,3649
2005,1806,744223424764059648,405
2006,19649,712809025985978368,7265
2007,19603,825147591692263424,5046
2008,6813,825026590719483904,1421
2009,13844,819924195358416896,5368
2010,8434,787322443945877504,1947
2011,527,666817836334096384,258
2012,1607,704134088924532736,507
2013,388,669926384437997569,109
2014,8160,811744202451197953,1793
2015,8430,805207613751304193,1899
2016,9981,794205286408003585,3696
2017,11752,787397959788929025,3159
2018,8903,771500966810099713,2897
2019,6705,771102124360998913,1585
2020,0,759159934323924993,1291
2021,3509,727314416056803329,808
2022,2814,724046343203856385,601
2023,3295,720785406564900865,841
2024,1051,672169685991993344,386
2025,78444,676219687039057920,33293
2026,2064,691675652215414786,552
2027,2306,690728923253055490,563
2028,2594,687704180304273409,913
2029,1353,670421925039075328,668
2030,209,667538891197542400,67
2031,964,673887867907739649,264
2032,3825,714606013974974464,1007
2033,1776,672248013293752320,633
2034,481,667530908589760512,249
2035,20544,779834332596887552,7885
2036,5312,760641137271070720,1417
2037,11933,849336543269576704,2019
2038,7383,757741869644341248,3572
2039,22440,790581949425475584,8003
2040,7899,752519690950500352,3770
2041,21324,850019790995546112,5225
2042,4568,761745352076779520,942
2043,0,871166179821445120,5745
2044,34217,867774946302451713,7477
2045,25393,888804989199671297,4292
2046,29139,882045870035918850,4955
2047,21517,851224888060895234,6092
2048,0,791780927877898241,4238
2049,7712,781308096455073793,2831
2050,20232,871762521631449091,3504
2051,8134,760539183865880579,3989
2052,706,674416750885273600,148
2053,724,670290420111441920,298
2054,34580,859074603037188101,14091
2055,2573,680970795137544192,721
2056,8051,682406705142087680,1915
2057,1041,671488513339211776,491
2058,812,704491224099647488,91
2059,2793,766714921925144576,423
2060,4594,766069199026450432,958
2061,15584,759099523532779520,4603
2062,5691,754482103782404096,2139
2063,11871,818259473185828864,2537
2064,24228,815966073409433600,9457
2065,12191,814638523311648768,3015
2066,21423,813187593374461952,4866
2067,38352,810284430598270976,12736
2068,3125,694183373896572928,1005
2069,2880,684800227459624960,1080
2070,827,666837028449972224,562
2071,6891,773922284943896577,1917
2072,0,773336787167145985,5644
2073,142121,822872901745569793,48559
2074,0,798585098161549313,6385
2075,3866,711363825979756544,1226
2076,3776,701889187134500865,1494
2077,2873,698953797952008193,977
2078,3382,695794761660297217,848
2079,2815,684538444857667585,1046
2080,3942,681193455364796417,1618
2081,452,668826086256599040,146
2082,39216,813812741911748608,15601
2083,1516,674752233200820224,492
2084,16904,832636094638288896,3067
2085,438,670303360680108032,141
2086,10445,742423170473463808,4130
2087,21378,687317306314240000,9952
2088,490,671355857343524864,117
2089,455,667437278097252352,245
2090,9898,771136648247640064,3229
2091,22724,706310011488698368,8659
2092,985,672995267319328768,311
2093,374,667369227918143488,167
2094,0,780496263422808064,4130
2095,4720,713175907180089344,1567
2096,7247,671504605491109889,3693
2097,0,798576900688019456,6564
2098,23370,780931614150983680,8168
2099,6710,756998049151549440,2185
2100,0,798340744599797760,3755
2101,10128,773247561583001600,3557
2102,9156,796080075804475393,2588
2103,4098,760893934457552897,1067
2104,7217,759846353224826880,2184
2105,7365,754856583969079297,2769
2106,20851,862457590147678208,5106
2107,0,814578408554463233,6467
2108,5113,750868782890057730,1518
2109,0,805823200554876929,8990
2110,16797,846042936437604353,3106
2111,32988,854120357044912130,7906
2112,12659,821407182352777218,4822
2113,55896,817827839487737858,30104
2114,422,668496999348633600,136
2115,1308,673342308415348736,619
2116,0,878404777348136964,1290
2117,20248,866720684873056260,4916
2118,0,813944609378369540,3580
2119,10737,790987426131050500,2390
2120,13212,671561002136281088,7575
2121,33855,769940425801170949,10656
2122,264,667470559035432960,100
2123,701,668989615043424256,342
2124,310,668226093875376128,107
2125,14197,839990271299457024,2496
2126,4451,694206574471057408,2205
2127,1811,691090071332753408,363
2128,3420,684940049151070208,1135
2129,3125,683357973142474752,1021
2130,2024,681610798867845120,515
2131,2089,690597161306841088,653
2132,2772,688547210804498433,763
2133,2095,687476254459715584,583
2134,37290,684830982659280897,23479
2135,1772,682389078323662849,505
2136,11127,831670449226514432,1992
2137,1749,679722016581222400,509
2138,771,670040295598354432,115
2139,779,674082852460433408,180
2140,1598,672884426393653248,865
2141,589,669327207240699904,120
2142,294,666345417576210432,135
2143,2211,676864501615042560,769
2144,334,670433248821026816,118
2145,1132,673707060090052608,413
2146,907,668466899341221888,537
2147,2077,675707330206547968,740
2148,10549,781163403222056960,3031
2149,3881,750132105863102464,1389
2150,124,666418789513326592,46
2151,11060,787717603741622272,3099
2152,120,870726314365509632,3
2153,0,866094527597207552,8576
2154,14787,864279568663928832,3119
2155,12118,856526610513747968,1958
2156,2752,754747087846248448,573
2157,18273,783391753726550016,6144
2158,10033,789986466051088384,2592
2159,5811,763183847194451968,1628
2160,6907,756275833623502848,1684
2161,2477,685198997565345792,729
2162,257,668537837512433665,78
2163,0,747242308580548608,3142
2164,6233,778650543019483137,1659
2165,28727,760290219849637889,12626
2166,3638,753294487569522689,1145
2167,2894,708738143638450176,882
2168,36080,853639147608842240,10708
2169,25895,848324959059550208,4926
2170,21775,885167619883638784,4364
2171,22536,874057562936811520,3964
2172,16565,849412302885593088,3353
2173,16977,852553447878664193,3728
2174,20710,872620804844003328,3719
2175,82739,870374049280663552,26512
2176,75732,862096992088072192,24012
2177,24132,881906580714921986,3389
2178,311,879674319642796034,10
2179,0,874434818259525634,14785
2180,12417,870656317836468226,2671
2181,0,856602993587888130,11152
2182,448,669573570759163904,149
2183,2991,747844099428986880,816
2184,2036,687494652870668288,624
2185,2513,684969860808454144,418
2186,2100,684460069371654144,604
2187,2785,683849932751646720,1066
2188,3055,683142553609318400,1134
2189,2803,681654059175129088,1008
2190,15488,863553081350529029,4283
2191,9137,686947101016735744,3449
2192,4507,716802964044845056,1266
2193,809,672222792075620352,221
2194,2428,680130881361686529,1032
2195,2470,747600769478692864,598
2196,564,670452855871037440,217
2197,3603,747204161125646336,1002
2198,0,786036967502913536,7885
2199,2695,680473011644985345,809
2200,11559,786664955043049472,2864
2201,1224,686035780142297088,133
2202,8665,684241637099323392,3588
2203,3468,738402415918125056,924
2204,987,672970152493887488,373
2205,1146,677331501395156992,256
2206,0,798694562394996736,5545
2207,7101,740214038584557568,2134
2208,0,802185808107208704,297
2209,8876,801538201127157760,2301
2210,0,820837357901512704,7410
2211,5720,819952236453363712,1311
2212,10770,816816676327063552,2263
2213,0,816014286006976512,5905
2214,4818,813130366689148928,494
2215,19252,740676976021798912,7395
2216,4133,680176173301628928,1697
2217,465,668852170888998912,173
2218,16318,833826103416520705,3761
2219,19710,826476773533745153,4625
2220,6666,788150585577050112,1451
2221,1536,672267570918129665,640
2222,1474,672254177670729728,770
2223,744,671154572044468225,227
2224,690,671151324042559489,160
2225,1105,670764103623966721,441
2226,603,670037189829525505,292
2227,363,669682095984410625,137
2228,8473,753420520834629632,3909
2229,4579,736736130620620800,1884
2230,0,766078092750233600,2860
2231,3305,750147208377409536,1056
2232,1975,677644091929329666,858
2233,1777,675372240448454658,538
2234,188,666373753744588802,93
2235,8013,845397057150107648,1957
2236,24526,845306882940190720,5809
2237,15906,843981021012017153,3149
2238,1148,671362598324076544,307
2239,1225,670449342516494336,700
2240,3313,686034024800862208,1273
2241,451,669351434509529089,195
2242,12879,796759840936919040,3417
2243,13914,775729183532220416,5069
2244,1136,670995969505435648,305
2245,14268,666104133288665088,6564
2246,1058,672877615439593473,386
2247,1712,695064344191721472,652
2248,2224,679475951516934144,688
2249,32477,867051520902168576,8031
2250,15444,777189768882946048,4806
2251,14919,775733305207554048,4444
2252,966,672082170312290304,381
2253,9930,692417313023332352,3769
2254,3213,677335745548390400,1931
2255,4339,707738799544082433,2670
2256,16886,788412144018661376,5911
2257,18012,790946055508652032,5243
2258,0,819015337530290176,40635
2259,27733,876120275196170240,4687
2260,20540,876838120628539392,3351
2261,21790,875144289856114688,4926
2262,0,868639477480148993,2136
2263,668,674737130913071104,97
2264,19459,682088079302213632,10785
2265,12367,689599056876867584,6002
2266,5456,706166467411222528,1747
2267,3071,710153181850935296,967
2268,710,709901256215666688,107
2269,1802,708834316713893888,545
2270,2863,707969809498152960,1049
2271,2727,707059547140169728,731
2272,4470,678410210315247616,1972
2273,2559,677557565589463040,1252
2274,3927,673697980713705472,2069
2275,1291,673662677122719744,381
2276,1971,678389028614488064,454
2277,1207,673919437611909120,385
2278,210,668620235289837568,45
2279,455,667766675769573376,225
2280,4017,690735892932222976,1391
2281,1336,672068090318987265,539
2282,2092,670411370698022913,944
2283,240,667773195014021121,58
2284,85,667070482143944705,14
2285,1315,684225744407494656,229
2286,118,666082916733198337,44
2287,6281,690989312272396288,3120
2288,13337,676936541936185344,5284
2289,4764,743609206067040256,1495
2290,19066,842535590457499648,3784
2291,3294,751950017322246144,1020
2292,2021,713909862279876608,592
2293,5583,770772759874076672,1565
2294,1148,670838202509447168,729
2295,1531,669583744538451968,970
2296,1690,675781562965868544,507
2297,2905,758041019896193024,414
2298,23247,879492040517615616,3177
2299,1585,675432746517426176,602
2300,7864,785264754247995392,1828
2301,16663,856543823941562368,3003
2302,16062,853299958564483072,3762
2303,11160,815390420867969024,4228
2304,9355,814530161257443328,2059
2305,0,808134635716833280,6657
2306,5242,806576416489959424,2145
2307,8953,805932879469572096,2127
2308,2288,706593038911545345,680
2309,0,794983741416415232,3770
2310,2584,700847567345688576,541
2311,3353,699323444782047232,936
2312,1942,667886921285246976,1132
2313,4937,715733265223708672,1833
2314,12001,781955203444699136,3737
2315,6307,778383385161035776,1224
2316,5524,718939241951195136,1900
2317,9429,808106460588765185,2434
2318,10766,799297110730567681,3094
2319,10164,828650029636317184,1479
2320,310,667435689202614272,85
2321,1173,674019345211760640,316
2322,22626,813051746834595840,8157
2323,18266,793962221541933056,5468
2324,3607,719332531645071360,1033
2325,0,806620845233815552,6167
2326,2037,718246886998687744,538
2327,39075,826848821049180160,11297
2328,11208,825876512159186944,2056
2329,13610,821044531881721856,2534
2330,9274,816336735214911488,2171
2331,11170,813112105746448384,3074
2332,0,818646164899774465,23135
2333,3911,748307329658011649,780
2334,4660,713411074226274305,1397
2335,4320,691459709405118465,1247
2336,7641,860563773140209665,2233
2337,3400,689661964914655233,1007
2338,1700,687480748861947905,268
2339,4331,781655249211752448,1247
2340,20574,758099635764359168,11060
2341,457,669214165781868544,178
